"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2018,126775473,102935168,35,"C",22,,""
2018,126775471,102935168,16,"C",22,,""
2018,126780032,102935173,39,"C",25,,""
2018,126775476,102935173,16,"C",16,,""
2018,126769707,102935173,5,"C",25,,""
2018,126775488,102935182,51,"C",18,,""
2018,126775501,102935191,36,"C",20,,""
2018,126769727,102942931,16,"C",13,,""
2018,126780066,102935201,51,"C",20,,""
2018,126780076,102935208,45,"C",7,,""
2018,126775516,102942944,45,"C",20,,""
2018,126775534,102935234,51,"C",3,,""
2018,126775542,102935240,45,"C",20,,""
2018,126775556,102935244,16,"C",13,,""
2018,126780124,102942976,51,"C",25,,""
2018,126780165,102935285,45,"C",6,,""
2018,126775608,102935289,51,"C",20,,""
2018,126780176,102935298,5,"C",20,,""
2018,126780185,102943011,39,"C",20,,""
2018,126780184,102943011,44,"C",20,,""
2018,126775654,102935330,49,"C",20,,"N"
2018,126769823,102935330,45,"C",20,,""
2018,126780227,102935341,23,"C",7,,""
2018,126780239,102939462,35,"C",13,,""
2018,126780238,102939462,16,"C",13,,""
2018,126775674,102939462,39,"C",13,,""
2018,126780317,102939516,45,"C",22,,""
2018,126780355,102935457,23,"C",7,,""
2018,126780367,102943087,51,"C",7,,""
2018,126775793,102943095,14,"C",18,,""
2018,126780396,102939571,45,"C",25,,""
2018,126769903,102935495,21,"C",13,,""
2018,126780447,102935529,5,"C",18,,""
2018,126775862,102935538,51,"C",18,,""
2018,126775863,102935538,16,"C",18,,""
2018,126775880,102935555,16,"C",13,,""
2018,126775882,102935555,39,"C",13,,""
2018,126775896,102935569,49,"C",18,,"F"
2018,126775902,102939641,45,"C",12,,""
2018,126769972,102943168,44,"C",20,,""
2018,126769983,102943175,49,"C",19,1,"F"
2018,126780579,102935656,5,"C",20,,""
2018,126775981,102943202,56,"C",20,,""
2018,126776002,102939709,35,"C",13,,""
2018,126776001,102939709,16,"C",13,,""
2018,126776015,102935691,45,"C",10,,""
2018,126770069,102935699,16,"C",15,,""
2018,131242563,106929079,36,"C",20,,""
2018,131236094,106929079,16,"C",20,,""
2018,131242601,106929115,45,"C",20,,""
2018,131251160,106936455,41,"C",18,,""
2018,131247126,106933332,49,"C",20,,"N"
2018,131251180,106933340,5,"C",18,,""
2018,131247144,106936486,51,"C",20,,""
2018,131247170,106936514,5,"C",18,,""
2018,131242700,106936514,14,"C",18,,""
2018,131242725,106929192,16,"C",13,,""
2018,131242914,106936703,49,"C",19,1,"F"
2018,131251369,106936714,2,"C",5,,""
2018,131247409,106936721,45,"C",20,,""
2018,131247413,106929353,5,"C",18,,""
2018,131251377,106933506,51,"C",20,,""
2018,131247437,106936748,14,"C",20,,""
2018,131242976,106936748,41,"C",20,,""
2018,131251402,106929381,23,"C",7,,""
2018,136632979,111719577,45,"C",6,,""
2018,136629260,111719818,16,"C",13,,""
2018,136615696,111718182,36,"C",20,,""
2018,136627419,111718289,21,"C",20,,""
2018,136627424,111709990,23,"C",24,,""
2018,136615989,111718360,49,"C",20,,"N"
2018,136615991,111710094,49,"C",20,,"N"
2018,136627485,111710094,28,"C",24,,""
2018,136616001,111718365,45,"C",5,,""
2018,136616000,111718365,49,"C",5,,"N"
2018,131246414,106928649,45,"C",25,,""
2018,131242191,106928755,21,"C",18,,""
2018,131242192,106928755,5,"C",18,,""
2018,131235761,106928755,14,"C",18,,""
2018,131242205,106926026,44,"C",41,,""
2018,131246642,106933031,46,"C",13,,""
2018,131235944,106928942,23,"C",24,,""
2018,131235947,106936215,51,"C",41,,""
2018,131235951,106928950,27,"C",20,,""
2018,131246835,106933161,47,"C",20,,""
2018,131235972,106936247,5,"C",13,,""
2018,131246901,106929004,49,"C",20,,"N"
2018,131242463,106929004,5,"C",20,,""
2018,131236084,106936368,45,"C",18,,""
2018,131242561,106929075,46,"C",25,,""
2018,131242043,106925859,45,"C",5,,""
2018,131242073,106928645,44,"C",20,,""
2018,131246601,106928769,51,"C",20,,""
2018,131242219,106928785,2,"C",24,,""
2018,131242228,106933018,27,"C",20,,""
2018,131242406,106928947,51,"C",11,,""
2018,131246821,106928953,51,"C",20,,""
2018,131246837,106928961,51,"C",41,,""
2018,131235963,106936232,44,"C",20,,""
2018,131242430,106936254,23,"C",7,,""
2018,131236017,106929005,5,"C",15,,""
2018,133821391,109216308,23,"C",7,,""
2018,136628747,111719455,2,"C",5,,""
2018,136632953,111722534,45,"C",10,,""
2018,136628889,111722549,51,"C",20,,""
2018,136625112,111726929,39,"C",10,,""
2018,136628901,111726929,21,"C",10,,""
2018,125136335,101511935,2,"C",21,,""
2018,125141258,101501787,51,"C",18,,""
2018,125131315,101506940,11,"C",21,,""
2018,125131325,101501793,5,"C",23,,""
2018,125131327,101501796,5,"C",21,,""
2018,125141267,101511945,14,"C",13,,""
2018,125141269,101506949,35,"C",20,,""
2018,125136344,101506949,16,"C",20,,""
2018,125131346,101511955,35,"C",13,,""
2018,125131344,101511951,36,"C",20,,""
2018,125141273,101506952,51,"C",42,,""
2018,125141279,101506955,5,"C",20,,""
2018,125131356,101506959,23,"C",7,,""
2018,125131359,101511966,5,"C",13,,""
2018,125141284,101511966,14,"C",13,,""
2018,125141293,101501815,5,"C",1,,""
2018,125136361,101501814,14,"C",18,,""
2018,125136363,101501819,16,"C",13,,""
2018,125136362,101501819,5,"C",13,,""
2018,125141301,101511977,2,"C",7,,""
2018,125136371,101506972,14,"C",20,,""
2018,125141296,101506976,27,"C",38,,""
2018,125131365,101506976,16,"C",38,,""
2018,125131366,101506976,35,"C",38,,""
2018,125141297,101506976,51,"C",38,,""
2018,125141310,101506982,5,"C",18,,""
2018,125131385,101511987,23,"C",7,,""
2018,125136381,101511991,5,"C",31,,""
2018,125141311,101511991,27,"C",31,,""
2018,125136386,101506989,5,"C",20,,""
2018,125136388,101501834,35,"C",18,,""
2018,125136387,101501834,16,"C",18,,""
2018,125136389,101501835,16,"C",13,,""
2018,125131394,101501835,35,"C",13,,""
2018,125131398,101511998,23,"C",7,,""
2018,125131401,101501838,16,"C",18,,""
2018,125136395,101501840,21,"C",30,,""
2018,125131411,101501843,51,"C",20,,""
2018,125136398,101512002,16,"C",18,,""
2018,125131404,101512002,44,"C",18,,""
2018,125136404,101507009,45,"C",20,,""
2018,125136408,101512009,47,"C",41,,""
2018,125131429,101501857,49,"C",20,,"N"
2018,125141331,101512011,49,"C",20,,"F"
2018,125141332,101512011,5,"C",20,,""
2018,125136412,101507023,23,"C",12,,""
2018,125141340,101507029,21,"C",20,,""
2018,125136421,101512019,51,"C",46,,""
2018,125131446,101501867,5,"C",18,,""
2018,125136424,101501870,49,"C",20,,"N"
2018,125136427,101501872,45,"C",20,,""
2018,125131456,101501873,44,"C",20,,""
2018,125131457,101507040,27,"C",20,,""
2018,125131464,101501875,2,"A",2,,""
2018,125136435,101507048,47,"C",41,,""
2018,125141361,101501885,23,"C",7,,""
2018,125141366,101501888,5,"C",11,,""
2018,125141364,101501886,14,"C",20,,""
2018,125131474,101512038,23,"C",7,,""
2018,125141372,101512040,51,"C",13,,""
2018,125141368,101501892,51,"C",14,,""
2018,125131481,101507058,35,"C",13,,""
2018,125131491,101512053,51,"C",11,,""
2018,125131492,101507067,14,"C",25,,""
2018,125131494,101501897,49,"C",20,,"N"
2018,125136457,101507071,44,"C",20,,""
2018,125141383,101501898,51,"C",41,,""
2018,125141385,101512056,49,"C",20,,"N"
2018,125141387,101512057,5,"C",18,,""
2018,125136461,101512060,51,"C",20,,""
2018,125141392,101512060,44,"C",20,,""
2018,125131522,101507093,23,"C",12,,""
2018,125136470,101501911,23,"C",12,,""
2018,125131525,101512074,39,"C",13,,""
2018,125136481,101501916,56,"C",20,,""
2018,125141411,101512078,16,"C",13,,""
2018,125131537,101507106,5,"C",20,,""
2018,125131535,101507107,47,"C",20,,""
2018,125141415,101512081,51,"C",41,,""
2018,125141424,101512087,5,"C",18,,""
2018,125131551,101512091,51,"C",13,,""
2018,125131555,101512095,49,"C",7,,"F"
2018,125136504,101512095,5,"C",7,,""
2018,125131557,101501932,5,"C",13,,""
2018,125131558,101507124,27,"C",20,,""
2018,125141433,101512098,28,"C",13,,""
2018,125136511,101507130,5,"C",20,,""
2018,125141437,101507130,49,"C",20,,"F"
2018,125136509,101512100,16,"C",25,,""
2018,125136514,101501939,5,"C",20,,""
2018,125141442,101512104,23,"C",7,,""
2018,125136524,101507140,55,"C",20,,""
2018,125131573,101507139,47,"C",41,,""
2018,125141448,101507146,44,"C",41,,""
2018,125141449,101512111,51,"C",1,,""
2018,125136532,101507154,16,"C",20,,""
2018,125136533,101507154,35,"C",20,,""
2018,125131594,101512122,35,"C",20,,""
2018,125136543,101512126,36,"C",20,,""
2018,125131607,101512130,45,"C",20,,""
2018,125141462,101512135,51,"C",20,,""
2018,125136551,101501966,49,"C",20,,"N"
2018,125131627,101507188,23,"C",7,,""
2018,125131636,101501976,44,"C",41,,""
2018,125131632,101507197,21,"C",20,,""
2018,125136579,101501978,27,"C",38,,""
2018,125136581,101512155,45,"C",3,,""
2018,125136584,101512156,47,"C",21,,""
2018,125136586,101512160,2,"C",7,,""
2018,125131647,101507207,11,"C",21,,""
2018,125131650,101512166,45,"C",14,,""
2018,125141496,101512168,49,"C",20,,"F"
2018,125141499,101512170,51,"C",20,,""
2018,125141501,101512176,5,"C",20,,""
2018,125141503,101501988,44,"C",7,,""
2018,125136607,101512179,44,"C",22,,""
2018,125141511,101507232,23,"C",7,,""
2018,125131681,101507232,16,"C",7,,""
2018,125141517,101512182,5,"C",20,,""
2018,125141514,101512181,51,"C",13,,""
2018,125141519,101502002,7,"C",18,,""
2018,125136614,101507239,51,"C",12,,""
2018,125131690,101512186,23,"C",7,,""
2018,125136620,101512187,21,"C",23,,""
2018,125141524,101507247,5,"C",13,,""
2018,125131697,101512191,45,"C",10,,""
2018,125131698,101507251,45,"C",20,,""
2018,125131703,101512195,44,"C",22,,""
2018,125136634,101512197,2,"C",11,,""
2018,125141532,101507262,45,"C",20,,""
2018,125131718,101502024,27,"C",20,,""
2018,125131715,101507267,35,"C",20,,""
2018,125141533,101507267,16,"C",20,,""
2018,125136661,101502030,23,"C",17,,""
2018,125131730,101507275,27,"C",18,,""
2018,125131739,101512216,23,"A",23,,""
2018,125131741,101507289,51,"C",20,,""
2018,125131749,101512223,28,"C",13,,""
2018,125131747,101507292,35,"C",13,,""
2018,125131756,101507296,51,"C",20,,""
2018,125136677,101507297,39,"C",20,,""
2018,125131754,101507297,35,"C",13,,""
2018,125141552,101507297,16,"C",13,,""
2018,125136674,101507297,44,"C",20,,""
2018,125136682,101512231,23,"C",7,,""
2018,125141557,101507305,51,"C",20,,""
2018,125141564,101507315,45,"C",24,,""
2018,125131786,101512240,23,"C",7,,""
2018,125141567,101512243,23,"C",7,,""
2018,125141570,101502072,16,"C",13,,""
2018,125131796,101502073,45,"C",20,,""
2018,125131799,101507333,23,"C",7,,""
2018,125131800,101502076,51,"C",3,,""
2018,125136707,101507338,46,"C",12,,""
2018,125131807,101512249,5,"C",20,,""
2018,125131810,101512251,51,"C",3,,""
2018,125136713,101512251,5,"C",13,,""
2018,125131817,101502081,5,"C",41,,""
2018,125141583,101512254,51,"C",20,,""
2018,125131823,101507353,5,"C",20,,""
2018,125141590,101507352,16,"C",13,,""
2018,125131829,101502093,5,"C",20,,""
2018,125136722,101502094,23,"C",7,,""
2018,125131838,101512260,51,"C",20,,""
2018,125141599,101502101,35,"C",13,,""
2018,125136727,101502101,16,"C",13,,""
2018,126773159,102920942,27,"C",20,,""
2018,126773163,102933045,45,"C",7,,""
2018,126767448,102933049,5,"C",20,,""
2018,126773165,102933049,27,"C",20,,""
2018,126777393,102937336,51,"C",20,,""
2018,126773176,102937342,45,"C",10,,""
2018,126767457,102933054,45,"C",20,,""
2018,126767464,102920961,16,"C",13,,""
2018,126773183,102920962,16,"C",13,,""
2018,126767493,102933084,28,"C",20,,""
2018,126777439,102920985,5,"C",20,,""
2018,126767497,102933093,23,"C",7,,""
2018,126767499,102933093,2,"C",7,,""
2018,126777444,102933096,5,"C",14,,""
2018,126773225,102933104,51,"C",7,,""
2018,126777472,102933110,23,"C",20,,""
2018,126777477,102933116,47,"C",20,,""
2018,126767521,102937397,51,"C",20,,""
2018,126777489,102933132,51,"C",46,,""
2018,126767532,102921015,45,"C",6,,""
2018,126773250,102933140,37,"A",25,,""
2018,126773256,102933146,44,"C",20,,""
2018,126767537,102933150,49,"C",20,,"N"
2018,126777517,102937422,41,"C",7,,""
2018,126777516,102937422,14,"C",20,,""
2018,126767541,102937422,5,"C",20,,""
2018,126767545,102933155,5,"C",20,,""
2018,126767555,102937431,45,"C",11,,""
2018,126777549,102937438,5,"C",18,,""
2018,126777553,102937439,16,"C",13,,""
2018,126767572,102921054,16,"C",1,,""
2018,126777573,102941067,27,"C",20,,""
2018,126767598,102941076,46,"C",18,,""
2018,126777578,102941076,35,"C",18,,""
2018,126767599,102941076,28,"C",18,,""
2018,126777577,102941076,16,"C",18,,""
2018,126773311,102941076,41,"C",18,,""
2018,126777590,102937468,14,"C",18,,""
2018,126777591,102937468,5,"C",18,,""
2018,126767630,102933244,27,"C",5,,""
2018,126767651,102941111,51,"C",20,,""
2018,126767667,102933289,51,"C",20,,""
2018,126773379,102933301,47,"C",20,,""
2018,126777712,102941149,16,"C",15,,""
2018,126773397,102933314,16,"C",7,,""
2018,126767697,102933320,45,"C",41,,""
2018,126777733,102933328,51,"C",20,,""
2018,126773413,102933334,51,"C",20,,""
2018,126773414,102941171,16,"C",18,,""
2018,126767718,102933347,45,"C",41,,""
2018,126767721,102941180,14,"C",13,,""
2018,126767727,102933352,35,"C",38,,""
2018,126773441,102933352,16,"C",38,,""
2018,126773448,102941185,23,"C",7,,""
2018,126767736,102941187,23,"C",7,,""
2018,126767738,102933363,35,"C",13,,""
2018,126777776,102933373,41,"C",7,,""
2018,126777788,102933385,23,"C",5,,""
2018,126777793,102933388,51,"C",20,,""
2018,126777803,102933394,45,"C",20,,""
2018,126767782,102941221,47,"C",14,,""
2018,126767794,102941227,49,"C",19,1,"F"
2018,126767799,102933414,21,"C",3,,""
2018,126767798,102933414,14,"C",3,,""
2018,126767803,102937624,27,"C",20,,""
2018,126773512,102937630,2,"C",2,,""
2018,126773511,102937630,11,"C",2,,""
2018,126767811,102937641,14,"C",20,,""
2018,126777846,102937640,27,"C",20,,""
2018,126777865,102933443,49,"C",20,,"N"
2018,126767845,102937680,49,"C",24,,"F"
2018,126767851,102933465,5,"C",13,,""
2018,126777904,102933470,45,"C",7,,""
2018,126773573,102933471,16,"C",20,,""
2018,126777914,102933476,27,"C",20,,""
2018,126773589,102933483,14,"C",20,,""
2018,126767863,102933480,14,"C",20,,""
2018,126777920,102933488,21,"C",13,,""
2018,126767867,102933490,23,"C",7,,""
2018,126777927,102941290,5,"C",18,,""
2018,126777943,102933508,2,"C",24,,""
2018,126777957,102933524,35,"C",13,,""
2018,126777955,102933524,16,"C",13,,""
2018,126767909,102933538,5,"C",20,,""
2018,126777977,102933542,35,"C",20,,""
2018,126777976,102933542,16,"C",20,,""
2018,126767935,102941341,5,"C",20,,""
2018,126778012,102933572,16,"C",25,,""
2018,126767955,102941361,5,"C",20,,""
2018,126773676,102937777,46,"C",13,,""
2018,126767959,102937777,27,"C",13,,""
2018,126778032,102933588,49,"C",20,,"N"
2018,126778030,102941370,51,"C",20,,""
2018,126773695,102941382,23,"C",7,,""
2018,126773697,102933606,16,"C",18,,""
2018,126767984,102937794,35,"C",13,,""
2018,126767987,102933616,35,"C",23,,""
2018,126767986,102933616,16,"C",23,,""
2018,126778058,102933617,23,"C",20,,""
2018,126778063,102933621,47,"C",24,,""
2018,126778069,102941399,39,"C",20,,""
2018,126778067,102941399,16,"C",20,,""
2018,126778066,102941399,27,"C",20,,""
2018,126778068,102941399,35,"C",20,,""
2018,126768004,102937809,5,"C",20,,""
2018,126778082,102933640,51,"C",20,,""
2018,126778093,102933652,51,"C",20,,""
2018,126778102,102941416,35,"C",13,,""
2018,126768019,102941417,39,"C",20,,""
2018,126778106,102941417,5,"C",20,,""
2018,126778109,102933662,7,"C",20,,""
2018,126778120,102933668,44,"C",18,,""
2018,126778122,102933668,5,"C",18,,""
2018,126778133,102933674,23,"C",12,,""
2018,126768054,102941459,46,"C",20,,""
2018,126773809,102937870,51,"C",20,,""
2018,126773811,102937870,5,"C",20,,""
2018,126778181,102941476,16,"C",13,,""
2018,126778182,102941476,35,"C",13,,""
2018,126773829,102933714,47,"C",21,,""
2018,126773839,102937891,5,"C",41,,""
2018,126778218,102937896,51,"C",20,,""
2018,126778222,102933734,23,"C",7,,""
2018,126773856,102941504,5,"C",20,,""
2018,126768080,102941504,35,"C",20,,""
2018,126778229,102941504,16,"C",20,,""
2018,126773872,102941508,5,"C",13,,""
2018,126773884,102933756,51,"C",20,,""
2018,126768105,102941518,27,"C",20,,""
2018,126768106,102941518,51,"C",20,,""
2018,126768115,102937934,16,"C",13,,""
2018,126778258,102933765,49,"C",7,,"N"
2018,126778280,102933780,14,"C",20,,""
2018,126778295,102933789,45,"C",41,,""
2018,126773928,102937966,35,"C",13,,""
2018,126773927,102937966,28,"C",13,,""
2018,126768140,102933801,47,"C",14,,""
2018,126773935,102937973,47,"C",41,,""
2018,126768155,102933816,35,"C",13,,""
2018,126768154,102933816,16,"C",13,,""
2018,126773948,102933817,2,"C",20,,""
2018,126778320,102933821,23,"C",7,,""
2018,126778327,102941566,49,"A",20,,"F"
2018,126768162,102941566,5,"C",20,,""
2018,126773970,102933828,5,"C",13,,""
2018,126778341,102941583,44,"C",20,,""
2018,126774001,102938031,47,"C",20,,""
2018,126778384,102938043,45,"C",20,,""
2018,126768203,102933865,5,"C",13,,""
2018,126778398,102933871,51,"C",20,,""
2018,126774056,102933877,51,"C",20,,""
2018,126774076,102933896,23,"C",24,,""
2018,126774092,102938101,47,"C",20,,""
2018,126778446,102938111,35,"C",20,,""
2018,126774100,102938111,16,"C",20,,""
2018,125136730,101507368,16,"C",13,,""
2018,125141605,101507368,35,"C",13,,""
2018,125136738,101502109,21,"C",13,,""
2018,125141610,101502110,16,"C",13,,""
2018,125131855,101502112,14,"C",13,,""
2018,125136739,101512267,16,"C",13,,""
2018,125131860,101512271,21,"C",20,,""
2018,125141618,101502116,45,"C",20,,""
2018,125141627,101512275,11,"C",2,,""
2018,125136753,101512277,44,"C",20,,""
2018,125141629,101512279,5,"C",20,,""
2018,125131874,101507392,45,"C",20,,""
2018,125141632,101507393,11,"C",7,,""
2018,125131876,101512280,5,"C",20,,""
2018,125131877,101502127,11,"C",2,,""
2018,125141636,101512281,45,"C",23,,""
2018,125131886,101507402,35,"C",18,,""
2018,125131884,101507402,16,"C",18,,""
2018,125131887,101502133,16,"C",20,,""
2018,125131888,101502133,35,"C",20,,""
2018,125141648,101512290,2,"C",18,,""
2018,125131900,101507410,49,"C",20,,"F"
2018,125131906,101512291,35,"C",13,,""
2018,125141650,101512291,16,"C",13,,""
2018,125141654,101502143,23,"C",7,,""
2018,125131914,101507423,16,"C",20,,""
2018,125141658,101507423,35,"C",20,,""
2018,125136776,101507422,5,"C",20,,""
2018,125141667,101512305,2,"A",20,,""
2018,125131920,101507428,27,"C",20,,""
2018,125136784,101512304,56,"C",7,,""
2018,125131921,101512308,46,"A",20,,""
2018,125136789,101502150,46,"A",20,,""
2018,125136792,101507439,49,"C",20,,"N"
2018,125131933,101502155,51,"C",13,,""
2018,125136798,101512321,5,"C",20,,""
2018,125136796,101512321,21,"C",18,,""
2018,125136802,101502157,44,"C",20,,""
2018,125136803,101502158,45,"C",18,,""
2018,125131952,101512323,21,"C",25,,""
2018,125131957,101507462,49,"C",20,,"N"
2018,125136813,101507463,51,"C",25,,""
2018,125136814,101512325,41,"A",12,,""
2018,125141690,101512332,47,"C",20,,""
2018,125141694,101512334,49,"C",20,,"N"
2018,125141700,101502184,5,"C",18,,""
2018,125141699,101502183,45,"C",25,,""
2018,125141702,101512336,51,"C",20,,""
2018,125141704,101507487,14,"C",20,,""
2018,125131983,101507492,49,"C",20,,"F"
2018,125136846,101507501,45,"C",20,,""
2018,125136849,101507501,5,"C",20,,""
2018,125136847,101512345,36,"C",20,,""
2018,125136844,101512344,49,"C",19,1,"F"
2018,125136845,101512344,5,"C",19,,""
2018,125136850,101507502,51,"C",38,,""
2018,125132001,101512350,21,"C",5,,""
2018,125132004,101512353,5,"C",20,,""
2018,125136856,101507513,5,"C",20,,""
2018,125132013,101502209,14,"C",25,,""
2018,125141734,101512358,35,"C",13,,""
2018,125141732,101512358,16,"C",13,,""
2018,125136859,101512355,14,"C",25,,""
2018,125141730,101512356,14,"C",25,,""
2018,125141738,101512362,5,"C",20,,""
2018,125132020,101512362,49,"C",20,,"N"
2018,125136868,101512365,47,"C",20,,""
2018,125136870,101502215,2,"C",18,,""
2018,125132024,101512368,16,"C",13,,""
2018,125141743,101512368,35,"C",13,,""
2018,125136879,101512374,51,"C",20,,""
2018,125136880,101512377,45,"C",25,,""
2018,125132030,101507537,51,"C",20,,""
2018,125132033,101502219,51,"C",20,,""
2018,125136888,101512386,16,"C",22,,""
2018,125132034,101512386,35,"C",22,,""
2018,125132037,101502224,8,"C",20,,""
2018,125136895,101512390,51,"C",20,,""
2018,125132043,101507551,45,"C",19,,""
2018,125132047,101512403,16,"C",20,,""
2018,125132046,101512400,35,"C",13,,""
2018,125132045,101512400,16,"C",13,,""
2018,125136913,101502237,16,"C",20,,""
2018,125132052,101512405,16,"C",20,,""
2018,125141787,101507558,45,"C",23,,""
2018,125141797,101512416,45,"C",20,,""
2018,125141801,101512417,35,"C",13,,""
2018,125141799,101512417,16,"C",13,,""
2018,125132072,101512417,39,"C",13,,""
2018,125141802,101512419,23,"C",7,,""
2018,125132083,101502263,16,"C",15,,""
2018,125141818,101512428,5,"C",25,,""
2018,125141817,101512428,44,"C",20,,""
2018,125141816,101512428,51,"C",20,,""
2018,125132097,101512441,5,"C",20,,""
2018,125132103,101502277,45,"C",23,,""
2018,125136964,101507596,2,"C",7,,""
2018,125136973,101512456,23,"C",7,,""
2018,125141848,101507604,35,"C",13,,""
2018,125141847,101507604,16,"C",13,,""
2018,125132122,101507605,5,"C",13,,""
2018,125136977,101507607,35,"C",13,,""
2018,125141853,101507607,16,"C",13,,""
2018,125132131,101507612,29,"C",25,,""
2018,125136985,101507617,45,"C",21,,""
2018,125132145,101502306,45,"C",31,,""
2018,125141871,101512469,14,"C",20,,""
2018,125132149,101512475,51,"C",20,,""
2018,125136999,101512478,49,"C",20,,"N"
2018,125132150,101512477,15,"C",16,,""
2018,125141879,101512477,35,"C",16,,""
2018,125141878,101512477,16,"C",16,,""
2018,125141884,101512479,5,"C",20,,""
2018,125137007,101512484,49,"C",25,,"F"
2018,125132160,101502315,45,"C",20,,""
2018,125137010,101507644,44,"C",13,,""
2018,125137015,101512490,35,"C",20,,""
2018,125141901,101502324,16,"C",13,,""
2018,125137018,101512498,45,"C",26,,""
2018,125137020,101507659,49,"C",20,,"N"
2018,125141925,101507664,5,"C",20,,""
2018,125132185,101507665,45,"C",20,,""
2018,125137023,101512505,16,"C",20,,""
2018,125137024,101512505,35,"C",20,,""
2018,123681431,100231389,16,"C",13,,""
2018,123678434,100233224,27,"C",20,,""
2018,123678436,100233224,45,"C",20,,""
2018,123678435,100233224,51,"C",20,,""
2018,123681487,100233255,11,"C",22,,""
2018,123681572,100231496,41,"C",25,,""
2018,123681675,100233420,35,"C",13,,""
2018,123681687,100233431,51,"C",20,,""
2018,123681715,100233453,51,"C",20,,""
2018,123681723,100233460,51,"C",20,,""
2018,123681722,100233460,5,"C",20,,""
2018,123681736,100231602,16,"C",13,,""
2018,123666823,100231602,35,"C",13,,""
2018,123681772,100233499,16,"C",1,,""
2018,123681781,100233507,45,"C",20,,""
2018,123678707,100233523,23,"C",8,,""
2018,123681804,100233531,16,"C",13,,""
2018,123681805,100233531,35,"C",13,,""
2018,123678711,100231632,27,"C",25,,""
2018,123681816,100233544,2,"C",19,,""
2018,123681822,100233549,49,"C",20,,"N"
2018,123681830,100233557,35,"C",13,,""
2018,123681846,100233576,47,"C",4,,""
2018,123681852,100233580,35,"C",13,,""
2018,123681851,100233580,16,"C",13,,""
2018,123681869,100231663,16,"C",18,,""
2018,123681890,100233614,17,"C",20,,""
2018,123681903,100233620,49,"C",25,,"N"
2018,123678806,100233629,11,"C",8,,""
2018,123681915,100233631,16,"C",13,,""
2018,123678820,100233643,35,"C",13,,""
2018,123678819,100233643,16,"C",13,,""
2018,125695783,102002417,14,"C",20,,""
2018,125701550,102002443,51,"C",20,,""
2018,125701564,102002470,16,"C",11,,""
2018,125698766,102002470,35,"C",11,,""
2018,125701591,102002489,16,"C",13,,""
2018,125698776,102002489,35,"C",13,,""
2018,125701638,102002527,51,"C",25,,""
2018,125698792,102002533,49,"C",20,,"N"
2018,125695859,101997749,14,"C",18,,""
2018,125695860,101997749,5,"C",18,,""
2018,125695863,102002546,49,"C",20,,"N"
2018,125698813,101997762,23,"C",7,,""
2018,125695884,101997769,14,"C",25,,""
2018,125695885,101997769,21,"C",25,,""
2018,125695882,101997769,51,"C",25,,""
2018,125701719,101997772,35,"C",46,,""
2018,125698824,101997772,16,"C",46,,""
2018,125701750,102002619,16,"C",13,,""
2018,125695914,102002629,23,"C",7,,""
2018,125695913,102002629,44,"C",7,,""
2018,125698850,101997787,27,"C",20,,""
2018,123675678,100230805,16,"C",13,,""
2018,123677670,100227529,16,"C",13,,""
2018,123677669,100227529,39,"C",13,,""
2018,123675627,100227529,35,"C",13,,""
2018,123675714,100227605,16,"C",13,,""
2018,123675715,100227605,35,"C",13,,""
2018,123677749,100227609,51,"C",20,,""
2018,123675725,100230842,45,"C",7,,""
2018,123677864,100230919,5,"C",38,,""
2018,123677828,100232689,2,"C",20,,""
2018,123677844,100230903,35,"C",13,,""
2018,123677843,100230903,16,"C",13,,""
2018,123677874,100232717,44,"C",20,,""
2018,123677912,100232760,51,"C",20,,""
2018,123675838,100232733,17,"C",5,,""
2018,123677935,100232792,5,"C",13,,""
2018,123677913,100232763,16,"C",19,,""
2018,123675880,100232763,35,"C",19,,""
2018,123677920,100232772,51,"C",20,,""
2018,123675910,100232794,51,"C",20,,""
2018,123675931,100232810,16,"C",13,,""
2018,123677974,100232822,51,"C",20,,""
2018,123677984,100232829,45,"C",20,,""
2018,123676001,100231060,16,"C",13,,""
2018,123678021,100231060,35,"C",13,,""
2018,123676007,100232868,23,"C",7,,""
2018,123666769,100232890,16,"C",20,,""
2018,123676051,100232904,51,"C",20,,""
2018,123676058,100232910,35,"C",13,,""
2018,123676059,100232910,16,"C",13,,""
2018,123676103,100232957,35,"C",7,,""
2018,123678110,100231133,2,"C",25,,""
2018,123676094,100232948,49,"C",20,,"F"
2018,123676151,100232991,35,"C",13,,""
2018,123678183,100232991,16,"C",13,,""
2018,123678193,100233001,21,"C",13,,""
2018,123678234,100233036,47,"C",25,,""
2018,123676223,100231252,11,"C",11,,""
2018,123676227,100233046,45,"C",10,,""
2018,123676239,100233059,27,"C",15,,""
2018,123678274,100231276,26,"C",7,,""
2018,123681416,100233201,45,"C",25,,""
2018,123678433,100233227,5,"C",22,,""
2018,123678443,100233230,36,"C",20,,""
2018,123681457,100233235,51,"C",20,,""
2018,123681456,100233235,44,"C",7,,""
2018,123678488,100233286,39,"C",13,,""
2018,123681686,100233430,36,"C",20,,""
2018,123678489,100233286,16,"C",13,,""
2018,123681539,100233307,28,"C",20,,""
2018,123678509,100233307,16,"C",20,,""
2018,123681669,100233415,5,"C",13,,""
